time,frequency,confidence
24.500,338.803,0.709608
24.600,353.598,0.966814
24.700,410.231,0.804219
24.800,397.797,0.914339
24.900,346.023,0.956110
25.000,442.116,0.895335
25.100,379.364,0.971868
25.200,456.220,0.872360
25.300,379.507,0.965844
25.400,499.939,0.889222
25.500,334.626,0.769326
25.600,349.971,0.979013
25.700,349.128,0.971379
25.800,347.051,0.970919
25.900,349.198,0.976992
26.000,350.432,0.982312
26.100,352.619,0.966324
26.200,350.928,0.979969
26.300,351.957,0.961710
26.400,349.930,0.972362
26.500,352.469,0.940064
26.600,350.779,0.960319
26.700,408.294,0.809645
26.800,348.607,0.920910
26.900,303.549,0.951800
27.000,299.922,0.937631
27.100,315.324,0.965194
27.200,303.720,0.971280
27.300,306.841,0.962192
27.400,317.746,0.945504
27.500,303.226,0.964406
27.600,309.710,0.965686
27.700,326.659,0.967684
27.800,304.551,0.984725
27.900,307.934,0.978032
28.000,328.904,0.938601
28.100,328.965,0.948153
28.200,297.471,0.967655
28.300,308.367,0.974436
28.400,313.129,0.947872
28.500,283.218,0.953349
28.600,286.110,0.944323
28.700,284.505,0.970891
28.800,282.625,0.931094
28.900,282.786,0.926807
29.000,285.114,0.960953
29.100,248.337,0.846158
29.200,249.104,0.873740
29.300,243.086,0.439362
29.400,250.779,0.589827
29.500,282.043,0.657552
29.600,281.432,0.624841
29.700,284.276,0.708064
29.800,285.971,0.468474
29.900,290.227,0.121098
30.000,1746.032,0.047027
30.100,1682.958,0.155678
30.200,36.018,0.034790
30.300,275.964,0.389127
30.400,274.021,0.945978
30.500,314.933,0.934107
30.600,352.717,0.967063
30.700,350.373,0.976085
30.800,353.445,0.964760
30.900,351.837,0.947474
31.000,355.709,0.952989
31.100,337.952,0.849045
31.200,288.374,0.843662
31.300,333.893,0.593492
31.400,276.033,0.943954
31.500,274.808,0.913214
31.600,272.197,0.970991
31.700,285.920,0.948304
31.800,277.844,0.969860
31.900,277.728,0.966077
32.000,280.827,0.951810
32.100,281.248,0.949410
32.200,280.120,0.927543
32.300,280.980,0.960737
32.400,283.186,0.956797
32.500,285.706,0.959154
32.600,285.739,0.958641
32.700,284.517,0.976262
32.800,288.705,0.957344
