time,frequency,confidence
24.500,371.859,0.944841
24.600,367.417,0.931588
24.700,369.647,0.942365
24.800,349.789,0.981578
24.900,361.008,0.940888
25.000,744.384,0.798014
25.100,742.769,0.788412
25.200,377.956,0.925543
25.300,353.230,0.966376
25.400,352.496,0.914003
25.500,352.268,0.938006
25.600,351.219,0.965887
25.700,365.479,0.949898
25.800,299.407,0.943816
25.900,319.417,0.947498
26.000,289.127,0.924832
26.100,302.263,0.302737
26.200,305.742,0.827292
26.300,367.402,0.958714
26.400,350.486,0.963443
26.500,357.697,0.939067
26.600,353.192,0.964505
26.700,342.422,0.941446
26.800,365.278,0.950083
26.900,372.529,0.901516
27.000,744.659,0.775642
27.100,384.150,0.865049
27.200,430.875,0.262021
27.300,356.410,0.727241
27.400,384.284,0.955168
27.500,454.201,0.778487
27.600,339.817,0.946702
27.700,390.041,0.658845
27.800,357.465,0.883086
27.900,358.180,0.975313
28.000,349.408,0.951940
28.100,296.110,0.940095
28.200,402.331,0.875963
28.300,302.386,0.963834
28.400,360.308,0.649091
28.500,304.186,0.976818
28.600,349.600,0.657511
28.700,286.529,0.956204
28.800,281.679,0.959174
28.900,339.365,0.804722
29.000,283.107,0.954054
29.100,278.978,0.939082
29.200,318.743,0.953663
29.300,298.035,0.971774
29.400,310.109,0.956159
29.500,314.886,0.960335
29.600,305.234,0.986353
29.700,313.628,0.961633
29.800,312.450,0.974529
29.900,307.562,0.976049
30.000,308.473,0.978576
30.100,309.671,0.969414
30.200,310.851,0.956830
30.300,306.914,0.960434
30.400,312.748,0.969064
30.500,309.940,0.960163
30.600,328.890,0.934967
30.700,274.533,0.955692
30.800,275.609,0.922053
30.900,60.959,0.118905
31.000,313.548,0.748622
31.100,277.648,0.495968
31.200,315.785,0.281884
31.300,314.571,0.665758
31.400,280.535,0.319187
31.500,318.042,0.256954
31.600,283.929,0.133415
31.700,315.255,0.124327
31.800,278.557,0.109498
31.900,291.908,0.033819
32.000,223.195,0.953136
32.100,266.303,0.967496
32.200,290.115,0.954879
32.300,277.866,0.952324
32.400,266.269,0.831531
32.500,256.826,0.857473
32.600,283.576,0.968603
32.700,272.423,0.931888
32.800,311.180,0.963451
32.900,276.307,0.943991
33.000,333.167,0.930788
33.100,340.425,0.927041
33.200,339.408,0.891225
33.300,347.263,0.917741
33.400,347.057,0.921253
33.500,345.750,0.920002
33.600,348.003,0.901673
33.700,350.315,0.954842
33.800,343.195,0.929389
33.900,291.507,0.695936
34.000,317.960,0.868483
34.100,278.969,0.907557
34.200,344.200,0.829334
34.300,303.102,0.945250
34.400,319.813,0.861105
34.500,314.149,0.911130
34.600,344.890,0.952167
34.700,353.086,0.903292
34.800,343.057,0.958775
34.900,338.217,0.534297
35.000,320.632,0.869710
35.100,343.201,0.948930
35.200,348.393,0.952575
35.300,361.332,0.844295
35.400,303.546,0.957111
35.500,299.467,0.957824
35.600,336.634,0.904547
35.700,352.084,0.944430
35.800,304.225,0.951356
35.900,303.507,0.959514
36.000,331.196,0.956291
36.100,352.840,0.957301
36.200,355.010,0.966940
36.300,300.366,0.863660
36.400,307.088,0.939105
36.500,309.761,0.967258
36.600,298.602,0.963713
36.700,312.330,0.973002
36.800,301.907,0.967287
36.900,310.273,0.948963
37.000,303.514,0.956802
37.100,315.747,0.936604
37.200,277.051,0.914713
37.300,283.615,0.965528
37.400,282.854,0.919348
37.500,280.040,0.910824
37.600,278.202,0.955547
37.700,281.900,0.953962
37.800,283.327,0.955428
37.900,285.686,0.953229
38.000,270.241,0.791152
38.100,350.289,0.639918
38.200,347.935,0.932511
38.300,343.027,0.792062
38.400,342.378,0.959052
38.500,365.053,0.791637
38.600,294.819,0.973959
38.700,349.822,0.407025
38.800,294.005,0.970371
38.900,331.121,0.901634
