time,frequency,confidence
24.500,385.241,0.908607
24.600,390.664,0.906482
24.700,377.291,0.922629
24.800,345.321,0.957369
24.900,347.607,0.962697
25.000,346.163,0.950427
25.100,348.140,0.924425
25.200,348.402,0.929213
25.300,345.938,0.967084
25.400,334.299,0.951555
25.500,410.730,0.734465
25.600,385.230,0.937397
25.700,356.657,0.877892
25.800,343.343,0.959838
25.900,347.191,0.886441
26.000,353.206,0.967582
26.100,344.929,0.954186
26.200,343.200,0.878882
26.300,362.752,0.909979
26.400,318.499,0.955631
26.500,344.342,0.923682
26.600,330.327,0.926558
26.700,345.121,0.621341
26.800,336.205,0.930545
26.900,327.875,0.936659
27.000,340.314,0.870058
27.100,322.567,0.903208
27.200,328.167,0.936933
27.300,317.424,0.924872
27.400,332.287,0.917582
27.500,322.498,0.945173
27.600,370.745,0.582184
27.700,339.610,0.951072
27.800,347.214,0.968066
27.900,348.631,0.964031
28.000,391.308,0.838980
28.100,396.806,0.937325
28.200,347.708,0.810484
28.300,343.248,0.943114
28.400,349.140,0.977341
28.500,342.874,0.963947
28.600,343.567,0.957957
28.700,348.740,0.956168
28.800,340.574,0.929328
28.900,346.777,0.961679
29.000,351.122,0.959695
29.100,340.164,0.936637
29.200,349.618,0.954764
29.300,341.273,0.946160
29.400,345.335,0.965995
29.500,344.938,0.939011
29.600,345.227,0.962607
29.700,350.610,0.956582
29.800,342.062,0.947056
29.900,351.736,0.952753
30.000,342.106,0.952099
30.100,349.506,0.959478
30.200,343.946,0.942997
30.300,342.122,0.959760
30.400,347.629,0.952984
30.500,348.996,0.955194
30.600,341.340,0.225435
30.700,341.634,0.894561
30.800,344.216,0.807803
30.900,343.011,0.827675
31.000,345.790,0.944186
31.100,344.722,0.912181
31.200,343.126,0.908948
31.300,341.623,0.856255
31.400,339.474,0.795269
31.500,344.454,0.855736
31.600,333.758,0.374143
31.700,359.171,0.578836
31.800,324.706,0.221590
31.900,36.689,0.183646
32.000,53.052,0.113883
32.100,31.950,0.183662
32.200,46.663,0.255305
32.300,32.316,0.155108
32.400,253.515,0.081217
32.500,385.531,0.913191
32.600,419.373,0.917166
32.700,414.174,0.902793
32.800,403.970,0.951023
32.900,415.561,0.873488
33.000,411.069,0.902889
33.100,409.933,0.794054
33.200,405.898,0.838768
33.300,834.605,0.773524
33.400,827.332,0.836088
33.500,408.595,0.659776
33.600,401.877,0.936993
33.700,392.242,0.875728
33.800,365.804,0.694592
33.900,282.550,0.513333
34.000,350.391,0.975508
34.100,347.180,0.973920
34.200,384.387,0.957858
34.300,401.121,0.940067
34.400,402.427,0.831872
34.500,816.566,0.754475
34.600,820.148,0.818375
34.700,812.685,0.768992
34.800,394.549,0.848606
34.900,393.232,0.862273
35.000,388.534,0.909577
35.100,387.692,0.910641
35.200,382.939,0.906443
35.300,343.012,0.959646
35.400,342.543,0.963437
35.500,341.050,0.948157
35.600,327.784,0.959880
35.700,317.911,0.425422
35.800,226.878,0.382763
35.900,283.906,0.379894
36.000,345.024,0.767989
36.100,278.128,0.848931
36.200,316.296,0.495498
36.300,356.391,0.661685
36.400,333.327,0.602119
36.500,303.372,0.382435
36.600,334.874,0.947356
36.700,340.130,0.943119
36.800,344.823,0.955811
36.900,337.888,0.962196
37.000,323.370,0.876894
37.100,331.350,0.941202
37.200,329.569,0.971871
37.300,315.875,0.881553
37.400,306.704,0.252872
37.500,349.000,0.959058
37.600,347.149,0.966422
37.700,345.782,0.973537
37.800,342.794,0.947751
37.900,348.658,0.960084
38.000,347.719,0.958371
38.100,345.794,0.973103
38.200,349.124,0.971889
38.300,348.491,0.953519
38.400,348.695,0.953168
38.500,346.448,0.964637
38.600,347.356,0.954620
38.700,342.479,0.883702
38.800,321.813,0.845782
38.900,337.054,0.539908
39.000,340.836,0.843399
39.100,342.658,0.768036
39.200,334.597,0.813980
39.300,334.464,0.855012
39.400,338.893,0.904603
39.500,342.796,0.388438
39.600,266.865,0.434270
39.700,271.884,0.966946
39.800,329.574,0.955046
39.900,306.634,0.962874
40.000,333.544,0.960319
40.100,321.635,0.936795
40.200,322.619,0.954237
40.300,331.584,0.974428
40.400,323.141,0.960214
40.500,326.781,0.973867
40.600,340.635,0.947002
40.700,345.566,0.971817
40.800,344.188,0.944020
40.900,344.610,0.946024
41.000,324.101,0.930086
41.100,333.027,0.802099
41.200,277.470,0.928056
41.300,269.783,0.647556
41.400,328.631,0.917776
41.500,323.254,0.922262
41.600,326.966,0.940894
41.700,334.666,0.949310
41.800,325.882,0.682925
41.900,317.462,0.864800
42.000,351.051,0.970417
42.100,350.755,0.974271
42.200,350.974,0.972032
42.300,351.361,0.973019
42.400,374.264,0.890845
42.500,407.068,0.947704
42.600,419.902,0.917589
42.700,303.319,0.241831
42.800,350.206,0.517876
42.900,405.135,0.869637
43.000,399.990,0.922408
43.100,344.088,0.858600
43.200,400.302,0.509368
43.300,349.608,0.967817
