time,frequency,confidence
0.000,49.304,0.013229
0.100,397.763,0.049158
0.200,594.590,0.110625
0.300,644.206,0.184297
0.400,326.881,0.079971
0.500,598.970,0.059351
0.600,651.112,0.117822
0.700,84.975,0.007249
0.800,616.964,0.072155
0.900,83.938,0.068797
1.000,266.950,0.114524
1.100,279.151,0.065106
1.200,269.438,0.069868
1.300,220.139,0.535958
1.400,227.959,0.921209
1.500,231.649,0.796285
1.600,232.877,0.944994
1.700,239.212,0.961986
1.800,260.208,0.962783
1.900,257.208,0.971678
2.000,261.532,0.961554
2.100,264.613,0.957081
2.200,263.824,0.949948
2.300,270.138,0.960065
2.400,267.780,0.967560
2.500,261.977,0.972065
2.600,266.779,0.952328
2.700,264.274,0.947821
2.800,263.038,0.965850
2.900,262.350,0.968384
3.000,265.418,0.977921
3.100,264.661,0.961960
3.200,263.842,0.943125
3.300,272.201,0.962083
3.400,285.289,0.970989
3.500,284.612,0.979098
3.600,284.942,0.976974
3.700,282.566,0.947405
3.800,280.316,0.945664
3.900,274.483,0.964426
4.000,261.588,0.964798
4.100,261.809,0.968117
4.200,258.037,0.923477
4.300,263.367,0.869232
4.400,264.621,0.866104
4.500,296.567,0.950987
4.600,336.764,0.920981
4.700,279.005,0.937426
4.800,332.082,0.939219
4.900,300.332,0.946600
5.000,352.361,0.890420
5.100,310.873,0.950569
5.200,299.690,0.943499
5.300,311.215,0.962122
5.400,299.720,0.949187
5.500,311.575,0.968402
5.600,316.809,0.935080
5.700,303.276,0.947796
5.800,333.955,0.897782
5.900,341.716,0.958233
6.000,351.247,0.971618
6.100,344.485,0.950908
6.200,352.319,0.956757
6.300,328.967,0.888567
6.400,309.955,0.926741
6.500,305.983,0.853098
6.600,280.788,0.949743
6.700,274.790,0.970019
6.800,263.196,0.962714
6.900,267.892,0.957395
7.000,279.477,0.939664
7.100,284.851,0.978736
7.200,249.744,0.923367
7.300,257.943,0.942494
7.400,263.784,0.516417
7.500,265.784,0.313612
7.600,270.877,0.412518
7.700,277.033,0.622957
7.800,284.416,0.654164
7.900,270.609,0.196398
8.000,267.268,0.106444
8.100,642.949,0.126868
8.200,1847.197,0.124975
8.300,1787.152,0.080618
8.400,1759.590,0.063891
8.500,1661.096,0.065337
8.600,415.230,0.051540
8.700,214.654,0.893048
8.800,243.465,0.901087
8.900,278.677,0.961569
9.000,282.189,0.958299
9.100,284.710,0.978613
9.200,278.074,0.966498
9.300,279.856,0.932239
9.400,270.612,0.949481
9.500,263.271,0.961125
9.600,262.174,0.970432
9.700,262.324,0.966138
9.800,261.587,0.878627
9.900,262.792,0.938906
10.000,327.973,0.891211
10.100,316.425,0.814889
10.200,288.205,0.884160
10.300,343.499,0.736847
10.400,299.512,0.957838
10.500,361.676,0.899951
10.600,300.442,0.954275
10.700,371.380,0.922041
10.800,302.563,0.916128
10.900,308.893,0.952667
11.000,303.553,0.906127
11.100,288.601,0.943621
11.200,309.115,0.963661
11.300,292.991,0.909815
11.400,303.079,0.827669
11.500,340.748,0.949974
11.600,348.349,0.946692
11.700,349.381,0.966910
11.800,349.144,0.963875
11.900,347.639,0.960182
12.000,349.989,0.975911
12.100,339.788,0.672046
12.200,310.419,0.948462
12.300,319.273,0.941358
12.400,284.845,0.827844
12.500,284.736,0.970031
12.600,271.628,0.959572
12.700,258.279,0.946287
12.800,269.521,0.972482
12.900,279.195,0.951543
13.000,278.131,0.963834
13.100,259.517,0.967007
13.200,268.393,0.971493
13.300,252.607,0.933562
13.400,278.490,0.899481
13.500,267.456,0.499699
13.600,271.493,0.671548
13.700,267.736,0.580900
13.800,262.427,0.442281
13.900,270.427,0.206997
14.000,1824.545,0.053800
14.100,1840.690,0.255620
14.200,1851.622,0.057255
14.300,33.337,0.051512
14.400,198.355,0.640719
14.500,233.530,0.855150
14.600,264.054,0.936538
14.700,274.789,0.964268
14.800,281.220,0.946178
14.900,283.113,0.908926
15.000,283.243,0.910622
15.100,271.617,0.956419
15.200,260.443,0.953305
15.300,255.162,0.893477
15.400,260.084,0.444700
15.500,263.065,0.701276
15.600,312.490,0.969868
15.700,301.265,0.957668
15.800,306.854,0.930581
15.900,311.760,0.965465
16.000,305.756,0.972642
16.100,311.109,0.959628
16.200,309.220,0.966975
16.300,302.347,0.964427
16.400,312.896,0.969470
16.500,295.269,0.968840
16.600,308.277,0.952906
16.700,285.755,0.930609
16.800,288.219,0.305441
16.900,229.943,0.388935
17.000,309.773,0.943408
17.100,306.561,0.958505
17.200,295.568,0.958611
17.300,335.211,0.922197
17.400,343.261,0.958679
17.500,346.468,0.969693
17.600,342.233,0.965520
17.700,343.975,0.951598
17.800,343.954,0.954432
17.900,348.870,0.959266
18.000,352.381,0.939453
18.100,347.289,0.959460
18.200,345.108,0.965925
18.300,346.883,0.967963
18.400,342.732,0.915886
18.500,306.763,0.882945
18.600,306.646,0.930643
18.700,315.594,0.840807
18.800,281.787,0.948168
18.900,276.631,0.955881
19.000,306.802,0.843952
19.100,339.768,0.956003
19.200,244.638,0.389681
19.300,335.389,0.685278
19.400,278.022,0.766717
19.500,296.478,0.945514
19.600,299.130,0.874229
19.700,353.525,0.976533
19.800,344.643,0.954451
19.900,343.818,0.950076
20.000,293.330,0.850681
20.100,331.028,0.774011
20.200,303.558,0.848780
20.300,326.036,0.933049
20.400,275.872,0.953263
20.500,311.655,0.963445
20.600,278.784,0.942736
20.700,339.816,0.819817
20.800,256.261,0.908248
20.900,281.174,0.962116
21.000,255.709,0.961117
21.100,275.871,0.955153
21.200,280.806,0.955717
21.300,277.906,0.964091
21.400,279.023,0.951328
21.500,280.499,0.943660
